ts_event,symbol,best_level_ofi,integrated_ofi,multi_level_ofi
2024-10-21 12:13:45.811702067+00:00,AAPL,0,-669.5516436809957,-2173
2024-10-21 12:13:45.812035805+00:00,AAPL,0,624.1986420221028,2045
2024-10-21 12:13:45.812481448+00:00,AAPL,0,-644.0063420761903,-2045
2024-10-21 12:13:45.813014463+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:13:45.813822327+00:00,AAPL,0,-806.607363781787,-2145
2024-10-21 12:13:45.885550872+00:00,AAPL,-400,-990.8341607096768,-3387
2024-10-21 12:13:45.885603142+00:00,AAPL,0,948.014475176487,2986
2024-10-21 12:13:45.911619430+00:00,AAPL,-24,-11.274161999908864,-24
2024-10-21 12:13:45.911645974+00:00,AAPL,0,-678.4311006294229,-2088
2024-10-21 12:13:45.935267342+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:13:45.969596688+00:00,AAPL,400,1033.9680881656986,3412
2024-10-21 12:13:45.972210032+00:00,AAPL,-400,-1053.7757882197861,-3412
2024-10-21 12:13:45.973580511+00:00,AAPL,0,1003.048919519292,2984
2024-10-21 12:13:46.001375930+00:00,AAPL,0,-127.51864056342751,-200
2024-10-21 12:13:46.030378750+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:13:46.030391116+00:00,AAPL,400,138.63010915574668,628
2024-10-21 12:13:46.063235483+00:00,AAPL,-28,-1018.2098296549119,-2198
2024-10-21 12:13:46.072722298+00:00,AAPL,-400,-1053.7757882197861,-3412
2024-10-21 12:13:46.072745549+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:13:46.073052339+00:00,AAPL,0,-598.8925960415546,-1980
2024-10-21 12:13:46.073137112+00:00,AAPL,27,610.2868912178044,2178
2024-10-21 12:13:46.123324204+00:00,AAPL,200,6.198636559951218,227
2024-10-21 12:13:46.134353286+00:00,AAPL,-200,-609.9649572860639,-2178
2024-10-21 12:13:46.134366429+00:00,AAPL,0,608.7452902483311,2151
2024-10-21 12:13:46.134809159+00:00,AAPL,-27,-630.0945912718919,-2178
2024-10-21 12:13:47.415362307+00:00,AAPL,0,578.7379907914336,1978
2024-10-21 12:13:48.136368928+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:13:48.136382005+00:00,AAPL,0,1011.1295552846132,3012
2024-10-21 12:13:54.483288659+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:13:54.519759447+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:13:54.519772638+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:13:55.034111535+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:13:55.034202690+00:00,AAPL,0,-18.10389183017425,-28
2024-10-21 12:13:56.094538941+00:00,AAPL,-200,-609.9649572860639,-2178
2024-10-21 12:13:56.094551306+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:13:56.154206963+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:13:56.211718188+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:13:56.211731379+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:01.070964390+00:00,AAPL,0,-1.7038082239132226,28
2024-10-21 12:14:01.071015450+00:00,AAPL,0,1003.341778155118,2985
2024-10-21 12:14:01.088137086+00:00,AAPL,-27,-11.445450996517005,-27
2024-10-21 12:14:06.103454338+00:00,AAPL,5,609.0307719093447,2156
2024-10-21 12:14:07.746740079+00:00,AAPL,0,-628.5529903024186,-2151
2024-10-21 12:14:07.746754069+00:00,AAPL,0,608.7452902483311,2151
2024-10-21 12:14:10.801342166+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:17.947438449+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:17.957382887+00:00,AAPL,0,-628.5529903024186,-2151
2024-10-21 12:14:17.957395933+00:00,AAPL,0,608.7452902483311,2151
2024-10-21 12:14:17.957453277+00:00,AAPL,0,-1027.8326983556578,-3012
2024-10-21 12:14:17.957465815+00:00,AAPL,0,1008.0249983015703,3012
2024-10-21 12:14:18.056884935+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:21.022254267+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:21.336689135+00:00,AAPL,0,-1027.8326983556578,-3012
2024-10-21 12:14:21.336700928+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:14:21.392627701+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:21.426981432+00:00,AAPL,0,-1002.686147431941,-3187
2024-10-21 12:14:21.740586460+00:00,AAPL,0,962.1129126957986,1970
2024-10-21 12:14:21.740617322+00:00,AAPL,0,948.014475176487,2986
2024-10-21 12:14:28.747219089+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:37.348164372+00:00,AAPL,0,-1016.6111323532359,-2170
2024-10-21 12:14:37.348177626+00:00,AAPL,0,996.8034322991484,2170
2024-10-21 12:14:37.485431160+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:41.549166803+00:00,AAPL,0,-981.9206127498861,-1970
2024-10-21 12:14:41.549212050+00:00,AAPL,0,1017.048412166529,2169
2024-10-21 12:14:41.599590898+00:00,AAPL,0,32.9867113794365,228
2024-10-21 12:14:43.205958056+00:00,AAPL,0,1046.112933523789,3213
2024-10-21 12:14:49.824694031+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:14:52.413893215+00:00,AAPL,0,-1016.3182737174097,-2169
2024-10-21 12:14:52.413904869+00:00,AAPL,0,996.5105736633222,2169
2024-10-21 12:14:52.473339217+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:52.473352225+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:14:52.474399706+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:14:52.474453011+00:00,AAPL,0,-18.396750466000334,-29
2024-10-21 12:14:53.024665699+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:14:59.069065580+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:05.174000161+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:05.174010189+00:00,AAPL,0,-973.025753171077,-3016
2024-10-21 12:15:05.174024191+00:00,AAPL,0,953.2180531169895,3016
2024-10-21 12:15:08.174665588+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:15:12.192615974+00:00,AAPL,400,1104.0542506818595,3814
2024-10-21 12:15:12.193015032+00:00,AAPL,-400,-1123.861950735947,-3814
2024-10-21 12:15:12.197769369+00:00,AAPL,400,1104.0542506818595,3814
2024-10-21 12:15:12.197802997+00:00,AAPL,0,-1016.3182737174097,-2169
2024-10-21 12:15:12.201874823+00:00,AAPL,-400,-1123.861950735947,-3814
2024-10-21 12:15:12.264450843+00:00,AAPL,0,961.8200540599726,1969
2024-10-21 12:15:12.264477828+00:00,AAPL,0,-986.484426858529,-1997
2024-10-21 12:15:12.268335051+00:00,AAPL,0,313.61589615020273,940
2024-10-21 12:15:12.268635983+00:00,AAPL,0,-690.2987058927487,-2169
2024-10-21 12:15:12.270227323+00:00,AAPL,0,-1.4109495880871332,29
2024-10-21 12:15:12.270326143+00:00,AAPL,400,1095.561350242903,3785
2024-10-21 12:15:12.270365637+00:00,AAPL,0,774.2129019599535,3172
2024-10-21 12:15:12.318866641+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:15:12.318878820+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:15:12.318890689+00:00,AAPL,0,-794.020602014041,-3172
2024-10-21 12:15:12.327814809+00:00,AAPL,27,852.7498666676045,3625
2024-10-21 12:15:12.391011950+00:00,AAPL,0,-753.8725114217827,-3198
2024-10-21 12:15:12.404688523+00:00,AAPL,0,107.71094050934005,200
2024-10-21 12:15:12.446815675+00:00,AAPL,0,49.25595109085613,201
2024-10-21 12:15:12.518757844+00:00,AAPL,0,48.667877138174205,200
2024-10-21 12:15:12.518889885+00:00,AAPL,-400,-1050.4977786387267,-3411
2024-10-21 12:15:12.518901713+00:00,AAPL,400,1030.6900785846392,3411
2024-10-21 12:15:12.521642022+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:15:12.529592990+00:00,AAPL,0,-68.47557719226168,-200
2024-10-21 12:15:12.529605412+00:00,AAPL,0,-231.6227956662798,-551
2024-10-21 12:15:12.575103526+00:00,AAPL,0,643.4358098516808,2351
2024-10-21 12:15:12.619373396+00:00,AAPL,-400,-1050.4977786387267,-3411
2024-10-21 12:15:12.619385902+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:15:12.655937741+00:00,AAPL,0,-5.394082478608271,26
2024-10-21 12:15:12.669684284+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:13.051576352+00:00,AAPL,0,1003.048919519292,2984
2024-10-21 12:15:13.051605161+00:00,AAPL,0,961.5271954241465,1968
2024-10-21 12:15:13.945967888+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:15:13.946489728+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:15:13.946532120+00:00,AAPL,0,-17.811033194348155,-27
2024-10-21 12:15:14.001009338+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:14.001022189+00:00,AAPL,400,47.62520245739147,600
2024-10-21 12:15:14.207183672+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:15:14.207479344+00:00,AAPL,0,-27.249109828718595,-100
2024-10-21 12:15:14.278377067+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:15:14.278559734+00:00,AAPL,-400,-995.517380856129,-3414
2024-10-21 12:15:14.278572418+00:00,AAPL,0,952.871147920956,3014
2024-10-21 12:15:14.278970387+00:00,AAPL,0,-1.996666859739312,27
2024-10-21 12:15:14.280591359+00:00,AAPL,0,-44.59436963039346,-200
2024-10-21 12:15:15.248901194+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:15.248912868+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:17.923034484+00:00,AAPL,0,1003.048919519292,2984
2024-10-21 12:15:24.014190176+00:00,AAPL,0,-1016.0254150815837,-2168
2024-10-21 12:15:24.014202142+00:00,AAPL,0,1030.908234630846,2368
2024-10-21 12:15:24.014850794+00:00,AAPL,0,-981.334895478234,-1968
2024-10-21 12:15:24.014897264+00:00,AAPL,0,962.1129126957986,1970
2024-10-21 12:15:24.015005588+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:15:24.015059897+00:00,AAPL,0,-18.689609101826427,-30
2024-10-21 12:15:24.066509814+00:00,AAPL,400,82.3157220607412,800
2024-10-21 12:15:27.519238798+00:00,AAPL,0,-1051.3016519565856,-2370
2024-10-21 12:15:27.519251700+00:00,AAPL,0,996.8034322991484,2170
2024-10-21 12:15:29.175215826+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:15:29.175215826+00:00,AAPL,195,85.9350788899372,1440
2024-10-21 12:15:29.175239385+00:00,AAPL,0,826.5456401437607,3402
2024-10-21 12:15:29.175244705+00:00,AAPL,0,1014.7572795571582,3500
2024-10-21 12:15:29.175252395+00:00,AAPL,0,-39.189713609652706,-100
2024-10-21 12:15:29.175261243+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:15:29.175261243+00:00,AAPL,187,0.7731640948637306,187
2024-10-21 12:15:29.175265540+00:00,AAPL,0,-16.49504875168018,-38
2024-10-21 12:15:29.175269965+00:00,AAPL,0,-9.903850027043735,0
2024-10-21 12:15:29.175269965+00:00,AAPL,-76,-1056.249560660327,-3676
2024-10-21 12:15:29.175287761+00:00,AAPL,0,7.441409774631126,100
2024-10-21 12:15:29.175293157+00:00,AAPL,38,-7.734189403340613,38
2024-10-21 12:15:29.175298862+00:00,AAPL,0,-846.3533401978482,-3402
2024-10-21 12:15:29.175307953+00:00,AAPL,0,826.5456401437607,3402
2024-10-21 12:15:29.175318339+00:00,AAPL,0,-811.6628205944985,-3202
2024-10-21 12:15:29.175376083+00:00,AAPL,38,998.9730929228515,2208
2024-10-21 12:15:29.175388906+00:00,AAPL,0,660.3579265555029,2098
2024-10-21 12:15:29.246390784+00:00,AAPL,0,-673.5744278849539,-2060
2024-10-21 12:15:29.246423576+00:00,AAPL,0,813.3704371106404,2231
2024-10-21 12:15:29.246816914+00:00,AAPL,0,-841.6710376036845,-2260
2024-10-21 12:15:29.246910849+00:00,AAPL,0,594.6069267129666,1859
2024-10-21 12:15:29.283764753+00:00,AAPL,0,-1101.3162764906876,-3415
2024-10-21 12:15:29.283775550+00:00,AAPL,0,-738.1492798221263,-2297
2024-10-21 12:15:29.283823523+00:00,AAPL,0,1081.5085764366002,3415
2024-10-21 12:15:29.425332139+00:00,AAPL,-400,-1124.1548093717731,-3815
2024-10-21 12:15:29.425342648+00:00,AAPL,-38,-1053.1784539444627,-2407
2024-10-21 12:15:29.496494580+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:15:38.712816410+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:15:38.816614723+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:15:39.207080252+00:00,AAPL,400,1104.3471093176856,3815
2024-10-21 12:15:39.207103673+00:00,AAPL,-200,-610.1384098840806,-2179
2024-10-21 12:15:39.207167970+00:00,AAPL,0,24.786669576305986,200
2024-10-21 12:15:39.207241805+00:00,AAPL,0,-1101.3162764906876,-3415
2024-10-21 12:15:39.207535631+00:00,AAPL,-400,-996.0377386501792,-3417
2024-10-21 12:15:39.274707573+00:00,AAPL,-28,-620.1643193720737,-2089
2024-10-21 12:15:39.274794258+00:00,AAPL,0,395.471477140681,889
2024-10-21 12:15:39.314122970+00:00,AAPL,200,450.3868335174454,2179
2024-10-21 12:15:39.314137186+00:00,AAPL,400,976.2300385960917,3417
2024-10-21 12:15:40.360537773+00:00,AAPL,-400,-996.0377386501792,-3417
2024-10-21 12:15:40.360548894+00:00,AAPL,0,953.3915057150062,3017
2024-10-21 12:15:40.361097351+00:00,AAPL,0,-1.118090952261042,30
2024-10-21 12:15:40.361146693+00:00,AAPL,0,1003.048919519292,2984
2024-10-21 12:15:43.400846263+00:00,AAPL,-200,-470.1945335715329,-2179
2024-10-21 12:15:43.400859035+00:00,AAPL,200,450.3868335174454,2179
2024-10-21 12:15:43.425405296+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:15:43.425456541+00:00,AAPL,0,1003.048919519292,2984
2024-10-21 12:15:43.454335483+00:00,AAPL,0,59.47718917965571,400
2024-10-21 12:15:43.462325554+00:00,AAPL,-400,-1053.4829295839602,-3411
2024-10-21 12:15:43.490467184+00:00,AAPL,0,7.738368553413832,30
2024-10-21 12:15:43.546099003+00:00,AAPL,0,-268.2743680913494,-809
2024-10-21 12:15:43.594813115+00:00,AAPL,800,1056.5137624109582,3811
2024-10-21 12:15:43.981284269+00:00,AAPL,0,671.7712964465655,2797
2024-10-21 12:15:43.981579878+00:00,AAPL,0,-676.2890737309231,-2771
2024-10-21 12:15:46.504444030+00:00,AAPL,-200,-638.7706475857232,-2291
2024-10-21 12:15:46.504456348+00:00,AAPL,200,618.9629475316357,2291
2024-10-21 12:15:46.504469490+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:15:46.593690522+00:00,AAPL,0,672.9474443519293,2799
2024-10-21 12:15:46.594059334+00:00,AAPL,0,-676.2890737309231,-2771
2024-10-21 12:15:50.469736889+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:15:55.593458354+00:00,AAPL,0,-18.689609101826427,-30
2024-10-21 12:15:55.593967834+00:00,AAPL,0,579.0848959874671,1980
2024-10-21 12:15:55.643523614+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:00.253343668+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:02.523121028+00:00,AAPL,-200,-610.3118624820974,-2180
2024-10-21 12:16:02.523132984+00:00,AAPL,200,590.5041624280099,2180
2024-10-21 12:16:02.592915859+00:00,AAPL,0,-17.811033194348155,-27
2024-10-21 12:16:02.697358278+00:00,AAPL,0,-1022.8566195733795,-2984
2024-10-21 12:16:04.305690771+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:08.452195034+00:00,AAPL,-200,-610.3118624820974,-2180
2024-10-21 12:16:08.452206841+00:00,AAPL,200,590.5041624280099,2180
2024-10-21 12:16:09.449805017+00:00,AAPL,0,-598.8925960415546,-1980
2024-10-21 12:16:09.449860480+00:00,AAPL,0,231.41016672845652,781
2024-10-21 12:16:09.753811454+00:00,AAPL,-200,-470.78025084318506,-2181
2024-10-21 12:16:09.753823460+00:00,AAPL,200,450.97255078909757,2181
2024-10-21 12:16:09.794081348+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:09.813020869+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:10.366504475+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:10.387079865+00:00,AAPL,0,-1.996666859739312,27
2024-10-21 12:16:10.387136109+00:00,AAPL,0,1003.341778155118,2985
2024-10-21 12:16:12.011021598+00:00,AAPL,-400,-1051.0181364327768,-3414
2024-10-21 12:16:12.011034600+00:00,AAPL,400,1031.2104363786893,3414
2024-10-21 12:16:12.100581387+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:13.573710917+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:14.439151195+00:00,AAPL,-400,-1051.0181364327768,-3414
2024-10-21 12:16:14.439163159+00:00,AAPL,400,1031.2104363786893,3414
2024-10-21 12:16:14.647213365+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:20.281774908+00:00,AAPL,-200,-470.78025084318506,-2181
2024-10-21 12:16:20.281786576+00:00,AAPL,200,450.97255078909757,2181
2024-10-21 12:16:20.339168043+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:20.352089791+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:20.353055730+00:00,AAPL,-200,-21.323116467586477,-200
2024-10-21 12:16:20.448469192+00:00,AAPL,200,1.5154164134990076,200
2024-10-21 12:16:34.456311187+00:00,AAPL,0,-1023.1494782092055,-2985
2024-10-21 12:16:34.456367935+00:00,AAPL,0,1003.341778155118,2985
2024-10-21 12:16:35.928124957+00:00,AAPL,0,-251.217866782544,-781
2024-10-21 12:16:35.928176126+00:00,AAPL,0,230.82444945680433,779
2024-10-21 12:16:36.290091431+00:00,AAPL,0,735.2362459109996,3202
2024-10-21 12:16:37.672726079+00:00,AAPL,0,-250.63214951089182,-779
2024-10-21 12:16:37.672903531+00:00,AAPL,0,230.53159082097824,778
2024-10-21 12:16:41.310907658+00:00,AAPL,-200,-469.9016749357068,-2178
2024-10-21 12:16:41.310921026+00:00,AAPL,0,265.222110424328,978
2024-10-21 12:16:42.498007357+00:00,AAPL,0,693.3784329222137,2769
2024-10-21 12:16:44.366509790+00:00,AAPL,200,209.6585340335973,1400
2024-10-21 12:16:44.533794596+00:00,AAPL,200,432.4077737815515,1600
2024-10-21 12:16:44.802532155+00:00,AAPL,0,-288.6652746825279,-870
